models,delta,spacing,onvg,hypervolume,c_1.6.4.0.4.0_0.05,c_1.6.4.0.4.1_0.1,c_1.6.4.0.4.2_0.15,c_1.6.4.0.4.3_0.2,c_1.6.4.0.4.4_0.3,c_1.6.4.0.4.5_0.4,c_1.6.4.0.4.6_0.5,c_1.6.4.0.4.7_0.6,score
1.6.4.0.4.0_0.05,0.8205128320332096,8.950978715025333e-05,8,0.03658551435268902,0.0,0.125,0.3333333333333333,0.14285714285714285,0.125,0.125,0.2857142857142857,0.1,0
1.6.4.0.4.1_0.1,0.83882784281114,0.35352487733626187,8,0.04514474512815706,0.625,0.0,0.3333333333333333,0.42857142857142855,0.375,0.125,0.42857142857142855,0.3,1
1.6.4.0.4.2_0.15,0.871794879854395,0.0001353193787632408,6,0.026923150751107933,0.625,0.375,0.0,0.2857142857142857,0.375,0.25,0.42857142857142855,0.3,5
1.6.4.0.4.3_0.2,0.8632478728482736,0.3779291516898745,7,0.032565554307684624,0.625,0.5,0.16666666666666666,0.0,0.25,0.0,0.2857142857142857,0.4,2
1.6.4.0.4.4_0.3,0.8388278511785052,3.586171318066921e-05,8,0.03629245023627727,0.625,0.5,0.3333333333333333,0.5714285714285714,0.0,0.125,0.7142857142857143,0.4,5
1.6.4.0.4.5_0.4,0.8388278523309602,0.35367587822648394,8,0.03731331587891028,0.75,0.625,0.5,0.8571428571428571,0.75,0.0,1.0,0.6,7
1.6.4.0.4.6_0.5,0.8632478716029104,8.230342692654903e-05,7,0.032869097312925755,0.5,0.5,0.3333333333333333,0.42857142857142855,0.125,0.0,0.0,0.1,3
1.6.4.0.4.7_0.6,0.7692307883949345,0.00011197053281218799,10,0.04838487921881615,0.625,0.625,0.5,0.5714285714285714,0.375,0.125,0.8571428571428571,0.0,5
