models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.9606783981036401,0.007671067996225026,11,0.5574869796112364,624.1099066734314,0.0,0.0,0.0,0.0,0.125,0.0,0
NetKeys,0.9791859486433664,0.003244252400661891,11,0.7072713587988123,1516.1758162975311,1.0,0.0,0.16666666666666666,0.6666666666666666,0.5,0.0,4
Prim,0.9851061130433434,0.0037804753610547665,6,0.5720979074078025,297.2753098011017,1.0,0.0,0.0,0.0,0.25,0.0,2
Kruskal,0.9942933473389977,0.0862084331908476,3,0.7381256353566753,461.4796974658966,1.0,0.0,0.16666666666666666,0.0,0.375,0.0,3
HMOEA,0.8515526270951664,0.00357001914157844,8,0.9167291868021935,4524.84766292572,0.5454545454545454,0.0,0.0,0.3333333333333333,0.0,0.0,1
GPrim,0.9377592290189802,0.0013656725102101184,26,0.8066737072824539,474.6046621799469,1.0,1.0,1.0,1.0,0.625,0.0,5
