models,delta,spacing,onvg,hypervolume,c_1.6.4.0.0.1_0.5,c_1.6.4.0.1.1_0.6,c_1.6.4.0.2.1_0.7,c_1.6.4.0.3.1_0.8,c_1.6.4.0.4.1_0.9,c_1.6.4.0.5.1_1.0,score
1.6.4.0.0.1_0.5,0.8632478721750019,0.4880557595107608,7,0.03738021513333931,0.0,0.2,0.6,0.5,0.5714285714285714,0.1,3
1.6.4.0.1.1_0.6,0.7692307844360639,5.437456961566264e-05,10,0.041636821593358596,0.7142857142857143,0.0,0.7,0.5833333333333334,0.8571428571428571,0.7,5
1.6.4.0.2.1_0.7,0.7692307853272852,7.993925271945725e-05,10,0.04791609324324327,0.14285714285714285,0.2,0.0,0.3333333333333333,0.5714285714285714,0.1,1
1.6.4.0.3.1_0.8,0.7179487380602858,5.7697317813972927e-05,12,0.05043032594327536,0.14285714285714285,0.4,0.7,0.0,0.5714285714285714,0.3,2
1.6.4.0.4.1_0.9,0.8461538556221601,0.00010230527420265257,7,0.03380336041604535,0.42857142857142855,0.1,0.4,0.25,0.0,0.4,0
1.6.4.0.5.1_1.0,0.8091168217517197,1.5661404798163622e-05,10,0.045659339201551005,0.42857142857142855,0.3,0.7,0.5833333333333334,0.5714285714285714,0.0,4
