models,delta,spacing,onvg,hypervolume,"c_1.6.9.0.4.0_(0.9, 0.1)","c_1.6.9.0.4.1_(0.8, 0.2)","c_1.6.9.0.4.2_(0.8, 0.1)","c_1.6.9.0.4.3_(0.7, 0.2)",score
"1.6.9.0.4.0_(0.9, 0.1)",0.5128217968163914,0.001820283805979738,20,0.4056120310628387,0.0,0.5,0.38095238095238093,0.4117647058823529,1
"1.6.9.0.4.1_(0.8, 0.2)",0.5128221281967095,0.0018212215011216123,20,0.40376488002716476,0.4,0.0,0.2857142857142857,0.35294117647058826,0
"1.6.9.0.4.2_(0.8, 0.1)",0.48718086693474705,0.001781873424724423,21,0.41323777796247607,0.55,0.7,0.0,0.6470588235294118,3
"1.6.9.0.4.3_(0.7, 0.2)",0.5897452432668164,0.0019476418173885318,17,0.3802923767162492,0.45,0.5,0.2857142857142857,0.0,2
