models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.052931453799943975,0.8309325617266977,0.02774028803157085,6,0.14792491189537743,0.0,0.0,0.0,0.0,0.0,0
B,0.03394229650351692,0.7175221078481392,0.04761642238164912,11,0.3311102084173999,1.0,0.0,0.06666666666666667,0.09090909090909091,0.0,1
C,0.03314324425286218,0.6004514299797347,0.017628463015173047,15,0.37191640291514183,1.0,0.7272727272727273,0.0,0.2727272727272727,0.0,3
D,0.03874910795783641,0.6998180553956613,0.025176707778978284,11,0.30804214070167163,1.0,0.9090909090909091,0.2,0.0,0.0,2
E,0.016939270189930862,0.6428479692772987,0.11781567179236668,20,0.8070098104798812,1.0,1.0,0.6,0.9090909090909091,0.0,4
