models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.9020791460492453,0.052685963567889404,5,0.6845783293548503,35.74201011657715,0.0,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.9155893333469397,0.00932129891990957,3,0.7172309810281585,55.21084690093994,1.0,0.0,0.0,0.0,0.2,0.0,1
Prim,0.9222871083377393,0.0,2,0.7556302630390324,42.43966460227966,1.0,0.6666666666666666,0.0,0.0,0.6,0.0,3
Kruskal,0.9858449428515507,0.0,2,0.7647548591627819,44.48821139335632,1.0,1.0,1.0,0.0,0.8,0.0,4
HMOEA,0.8935742667337694,0.029352139045530537,5,0.7938226367553869,115.46008920669556,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,2
GPrim,0.93736944653484,0.09390159132133707,4,0.8438903215447383,77.73571348190308,1.0,1.0,1.0,1.0,1.0,0.0,5
