models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9545253522757867,0.0705026692834179,5,0.11138400470561036,129.7704176902771,0.0,0.3333333333333333,0.0,0.0,0.0,0
B,0.9856679980587082,0.13669772817878895,3,0.09343608691656607,162.22875714302063,0.4,0.0,0.0,0.0,0.0,1
C,0.9777398867583827,0.0,2,0.018213531678421456,110.9534842967987,1.0,1.0,0.0,0.5,0.0,3
D,0.8783549486511105,0.0,2,0.09938629171965584,127.3122992515564,0.4,0.6666666666666666,0.0,0.0,0.0,2
E,0.9569887464434464,0.17782881008485943,7,0.43088278427742027,225.97270488739014,1.0,1.0,1.0,1.0,0.0,4
