models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.03115882577501644,0.8221060594888911,0.03980931068180256,7,0.7673326326511245,29.365957021713257,0.0,0.4444444444444444,0.125,0.3076923076923077,0.6,0.0,2
NetKeys,0.04016628334222847,0.7687075438268979,0.01058287908411867,9,0.7673398447111429,33.429240465164185,0.14285714285714285,0.0,0.125,0.23076923076923078,0.6,0.0,1
Prim,0.03697889630415224,0.8066981068847034,0.01807190205405431,8,0.7240786429796966,20.148593425750732,0.5714285714285714,0.7777777777777778,0.0,0.3076923076923077,0.6,0.0,4
Kruskal,0.023004500739719054,0.6565800553516509,0.006731313155952909,13,0.7676271374267822,30.99619746208191,0.5714285714285714,0.5555555555555556,0.25,0.0,0.5,0.0,3
HMOEA,0.037487883928159514,0.7527845482020413,0.0214131600283498,10,0.850459654863167,36.33458232879639,0.14285714285714285,0.2222222222222222,0.125,0.15384615384615385,0.0,0.05,0
GPrim,0.00021443275738739794,0.5367396066519096,0.04944189666480614,20,0.8838211393989026,25.864287853240967,0.8571428571428571,1.0,0.625,0.46153846153846156,0.8,0.0,5
