models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.7661261769302462,0.01829281962914564,15,0.9347723563580942,4441.606698274612,0.0,0.5,0.9411764705882353,0.0,0.0,0.0,2
Prufer,0.9829095249008792,0.005559031639503399,4,0.4328493254138244,239.0344216823578,0.26666666666666666,0.0,0.17647058823529413,0.0,0.0,0.0,0
NetKeys,0.9595138625626262,0.006448069917057641,17,0.6330287117436839,1193.1512534618378,0.13333333333333333,0.5,0.0,0.0,0.0,0.0,1
Prim,0.9524207743884153,0.02253556355294494,6,0.5425043905869729,190.0780336856842,0.4666666666666667,1.0,0.5882352941176471,0.0,0.25,0.0,3
Kruskal,0.9795476865860694,0.00614718708996257,4,0.5573600005021894,349.6716501712799,0.4666666666666667,1.0,0.6470588235294118,0.3333333333333333,0.0,0.0,4
GPrim,0.7912386932148319,0.0010706185075963857,86,0.7127423310939769,293.6135401725769,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,5
