models,delta,spacing,onvg,hypervolume,"c_1.6.9.0.4.0_(0.9, 0.1)","c_1.6.9.0.4.1_(0.8, 0.2)","c_1.6.9.0.4.2_(0.8, 0.1)","c_1.6.9.0.4.3_(0.7, 0.2)",score
"1.6.9.0.4.0_(0.9, 0.1)",0.5612536728006638,0.2292462727088223,19,0.40329225555048465,0.0,0.42857142857142855,0.45,0.2631578947368421,2
"1.6.9.0.4.1_(0.8, 0.2)",0.6666668419921735,0.00019392960682501793,14,0.13132100687169931,0.3157894736842105,0.0,0.25,0.05263157894736842,0
"1.6.9.0.4.2_(0.8, 0.1)",0.5128217236581019,0.0018213173690848903,20,0.4057596102630797,0.42105263157894735,0.2857142857142857,0.0,0.10526315789473684,1
"1.6.9.0.4.3_(0.7, 0.2)",0.5384630168604155,0.0018582801582975952,19,0.39658539126281556,0.631578947368421,0.8571428571428571,0.8,0.0,3
