models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.8077747299762523,0.8421052686933118,0.8944770867336777,5,0.013154273776712886,0.0,0.0,0.0,0.0,0.0,0
B,0.7399324365030263,0.6691729538759582,0.0001037803456284802,8,0.01907007308841467,1.0,0.0,0.0,0.18181818181818182,0.0,1
C,0.5522680618132013,0.6184210756196103,8.242733756957942e-05,9,0.019805219216172593,1.0,0.875,0.0,0.36363636363636365,0.05263157894736842,3
D,0.6020797362764868,0.47368427362713905,0.0003007673349143995,11,0.028842168828321472,1.0,0.75,0.3333333333333333,0.0,0.10526315789473684,2
E,0.05000006582658373,0.05263290355706666,0.00016445890165645247,19,0.04394315898390731,1.0,1.0,0.7777777777777778,0.6363636363636364,0.0,4
