models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9633100782676961,0.01913379433934007,3,0.041941184530133346,40.97914266586304,0.0,0.0,0.0,0.0,0.0,0
B,0.922473527492179,0.014986773021844093,6,0.10060333873423698,54.03314757347107,1.0,0.0,0.8333333333333334,0.42857142857142855,0.0,3
C,0.963425423047547,0.07402413851937141,6,0.15653532412049628,42.86069345474243,1.0,0.16666666666666666,0.0,0.0,0.0,1
D,0.8872085801635746,0.022223026550625444,7,0.1416266663488712,55.535414934158325,1.0,0.3333333333333333,0.8333333333333334,0.0,0.0,2
E,0.946693999693909,0.15644783522961125,9,0.4887846451827209,74.81981921195984,1.0,1.0,1.0,1.0,0.0,4
