models,delta,spacing,onvg,hypervolume,c_1.6.6.0.0.1_0.5,c_1.6.6.0.1.1_0.6,c_1.6.6.0.2.1_0.7,c_1.6.6.0.3.1_0.8,c_1.6.6.0.4.1_0.9,c_1.6.6.0.5.1_1.0,score
1.6.6.0.0.1_0.5,0.9089743558195595,0.7657275284044684,4.0,0.02599409643764312,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.5
1.6.6.0.1.1_0.6,0.9089743558307335,0.7657287331658787,4.0,0.025969055941960494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.6.0.2.1_0.7,0.9089743556340248,0.7657287331658787,4.0,0.02619378681552868,0.05,0.05,0.0,0.05,0.06666666666666667,0.05,0.5
1.6.6.0.3.1_0.8,0.9089743558307335,0.7657287331658787,4.0,0.025969055941960494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.6.0.4.1_0.9,0.9089743561644367,0.8234998554585253,4.1,0.02651648315559274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.6.0.5.1_1.0,0.9089743558718503,0.7657303058283428,4.0,0.025985604472111824,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.0,0.5
