models,delta,spacing,onvg,hypervolume,c_1.6.9.0.0.1_0.5,c_1.6.9.0.1.1_0.6,c_1.6.9.0.2.1_0.7,c_1.6.9.0.3.1_0.8,c_1.6.9.0.4.1_0.9,c_1.6.9.0.5.1_1.0,score
1.6.9.0.0.1_0.5,0.5622785249459239,0.023993064689441016,18.6,0.1393319905867256,0.0,0.4140144478844169,0.472876246990024,0.4860164835164835,0.473970473970474,0.4341666666666667,2.5
1.6.9.0.1.1_0.6,0.5907138508215601,0.02457981487205186,17.4,0.11071232744566195,0.4670760233918128,0.0,0.4930822153422773,0.49152472527472535,0.5093550893550893,0.5042857142857143,3.3
1.6.9.0.2.1_0.7,0.5839935271033331,0.023837947133136708,17.4,0.1102786294492449,0.40599415204678363,0.3686515307877537,0.0,0.5076465201465201,0.5264491064491065,0.5421825396825397,3.2
1.6.9.0.3.1_0.8,0.6594101926118292,0.00011225927735529846,14.6,0.07132849947978548,0.33324561403508773,0.3013966288269693,0.3430344857241142,0.0,0.4801359751359751,0.4377777777777777,2.8
1.6.9.0.4.1_0.9,0.760883207288759,0.03343738282252327,10.9,0.051221622512131026,0.2754093567251462,0.22393188854489163,0.19611928104575163,0.35367673992673987,0.0,0.48623015873015873,1.7
1.6.9.0.5.1_1.0,0.8233211331267724,0.03540802556242822,8.1,0.03296527591832813,0.2219298245614035,0.17923632610939114,0.16354102167182663,0.2886767399267399,0.22005827505827508,0.0,1.3
