models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.7448120361462159,0.43012504035202614,5.5,0.01504129747743518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,0.4791185590026516,0.02898728905833641,11.3,0.02660357667430205,1.0,0.0,0.2836630036630037,0.29664952694364455,0.095,0.095,1.6
C,0.3649123314415031,0.027821602756243496,13.2,0.028088943778119414,1.0,0.36654345654345655,0.0,0.15106540518305225,0.045,0.11000000000000001,2.0
D,0.342105331523218,0.00011608252723373175,13.5,0.029630070695180987,1.0,0.4333194583194583,0.3623992673992674,0.0,0.10500000000000001,0.15499999999999997,2.8
E,6.333974316952483e-06,0.0004575432322412448,20.0,0.06287726309630792,1.0,0.6202819402819403,0.43893772893772887,0.40544220485396953,0.0,0.255,4.6
F,6.397819249192865e-06,0.00045140774452627995,20.0,0.0627983113861134,1.0,0.5720940170940172,0.38064102564102564,0.33819141642671047,0.15,0.0,3.9
