models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.8157894340052371,0.00041825306841013487,5,0.02598474125305797,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.421052793217282,5.119111938643786e-05,12,0.045178307234644874,1.0,0.0,0.4444444444444444,0.1,0.0,0.0,1
C,0.6184211499225483,0.3332804171119027,9,0.04090490662838073,1.0,0.5,0.0,0.2,0.0,0.0,2
D,0.5263159333551602,0.000265599686033627,10,0.04333235897129702,1.0,0.6666666666666666,0.7777777777777778,0.0,0.0,0.0,3
E,0.1517063060228802,0.000922274420205849,18,0.1226057289904771,1.0,1.0,0.8888888888888888,1.0,0.0,0.05263157894736842,4
F,0.05263668804892809,0.0009332803360065142,19,0.12296725203796226,1.0,1.0,0.8888888888888888,1.0,0.5555555555555556,0.0,5
