models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.6315789975387077,0.00014706739198638077,8,0.02767905626918571,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.5672515720361612,0.00010119035400373893,10,0.04097048498916113,1.0,0.0,0.2222222222222222,0.2857142857142857,0.0,0.0,1
C,0.5789474661985515,8.152355189820471e-05,9,0.033094480443971105,1.0,0.6,0.0,0.42857142857142855,0.0,0.05555555555555555,2
D,0.6842105934180898,3.7225495713188815e-06,7,0.02333410757536934,1.0,0.7,0.5555555555555556,0.0,0.0,0.0,3
E,0.10526776239620603,0.0009584542654977742,18,0.11907679301456493,1.0,1.0,0.8888888888888888,0.8571428571428571,0.0,0.4444444444444444,5
F,0.10526781951033684,0.000956886822275627,18,0.11922146040473382,1.0,1.0,0.7777777777777778,0.8571428571428571,0.2777777777777778,0.0,4
