models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9703430942187473,0.004194623356237403,6,0.04484568298218758,64.62834930419922,0.0,0.0,0.0,0.0,0.0,0
B,0.9520205036434587,0.004958289446985531,7,0.06664029024335198,129.5421302318573,1.0,0.0,0.3333333333333333,0.0,0.0,1
C,0.9511153530020606,0.008708277405741326,9,0.08122583632237158,69.57092952728271,1.0,0.42857142857142855,0.0,0.0,0.0,2
D,0.9650651199044773,0.01127277373939122,6,0.05496794596790863,99.52682685852051,1.0,0.8571428571428571,0.3333333333333333,0.0,0.0,3
E,0.7990908936319175,0.03494594543248537,73,0.6446778548640396,105.80479526519775,1.0,1.0,1.0,1.0,0.0,4
