models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.048717527622618814,0.7759998722926049,0.036910129277699606,9,0.6468413588988877,17.978366136550903,0.0,0.4,0.14285714285714285,0.09090909090909091,0.0,0
NetKeys,0.052264936277038855,0.7442253045903273,0.0006853051842941264,10,0.6915077472257348,22.612149238586426,0.4444444444444444,0.0,0.21428571428571427,0.18181818181818182,0.05,1
Prim,0.040179459691914735,0.6538055502388291,0.029432547396771196,14,0.6843385194049789,17.87301516532898,0.6666666666666666,0.6,0.0,0.2727272727272727,0.0,3
Kruskal,0.05003811739157425,0.7158178865072531,0.000906794351160738,11,0.6917617138301537,20.30177664756775,0.8888888888888888,0.8,0.14285714285714285,0.0,0.1,2
GPrim,0.00020260198040170977,0.6430608869664789,0.11762872953021646,20,0.7940700112192012,25.410715103149414,1.0,0.9,0.35714285714285715,0.45454545454545453,0.0,4
