models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9585231345934137,0.017320508075688787,4,0.4653449479112128,119.12118601799011,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.9531068410549228,0.0,2,0.49926223553919635,156.29638862609863,0.75,0.0,1.0,0.0,0.0,2
Prim,0.9506965204611465,0.0,2,0.49492972862523255,103.71330523490906,0.5,0.0,0.0,0.0,0.0,1
Kruskal,1.0,inf,1,0.5441863721105942,122.13414978981018,1.0,1.0,1.0,0.0,0.0,3
GPrim,0.9066240631398769,0.1832523165316075,6,0.8137951760831504,224.82834815979004,1.0,1.0,1.0,1.0,0.0,4
