models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.06009000947774064,0.8246176821686279,0.0008159467109390598,7,0.643488900758614,17.397990703582764,0.0,0.0,0.09090909090909091,0.0,0.0,0
NetKeys,0.04870447669146839,0.7617275047501668,0.051312865103788456,9,0.7155858640653671,23.883633375167847,0.7142857142857143,0.0,0.09090909090909091,0.4,0.0,2
Prim,0.04910277970355695,0.724713646810347,0.01530553764496441,11,0.646898150721324,17.808331727981567,0.7142857142857143,0.2222222222222222,0.0,0.6,0.05,3
Kruskal,0.048818990210954746,0.7337202163827171,0.021407846742073446,10,0.7230264926658292,20.192524433135986,0.8571428571428571,0.3333333333333333,0.09090909090909091,0.0,0.05,1
GPrim,0.00020331056444547932,0.6435855708931467,0.1174502334608599,20,0.7935839590354111,25.1331148147583,1.0,0.6666666666666666,0.18181818181818182,0.8,0.0,4
