models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.9191919217279622,0.7265583741196274,9,0.15271475396901107,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.968253970141202,1.0606798255646916,8,0.19028165066869912,1.0,0.0,0.3333333333333333,0.35,0.0,0.0,2
C,0.9146005568426543,7.128667179889654e-05,12,0.16478240226832253,1.0,0.125,0.0,0.35,0.0,0.0,2
D,0.8144604256219994,0.4701891610047713,20,0.3782048491695821,0.8888888888888888,0.375,0.08333333333333333,0.0,0.0,0.0,2
E,0.57373683278241,0.2714214403798138,51,1.5441225197550081,1.0,1.0,1.0,1.0,0.0,0.14754098360655737,4
F,0.43164995015376706,0.25603802421698313,61,1.5326126191514826,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,5
