models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9660742668420206,0.007702584921400873,7,0.044847517287329525,60.9128954410553,0.0,0.125,0.07692307692307693,0.0,0.0,0
B,0.9566069635592457,0.006745801588012646,8,0.09389295423736393,131.39175486564636,0.7142857142857143,0.0,0.15384615384615385,0.0,0.0,1
C,0.9408990620616832,0.00039067893522475125,13,0.0778837219960799,68.06926226615906,0.8571428571428571,0.625,0.0,0.0,0.0,2
D,0.9696548241038201,3.95690538394588e-05,5,0.037666248107307954,97.09925699234009,0.5714285714285714,0.5,0.7692307692307693,0.0,0.0,3
E,0.7355932971193945,0.02245372655833643,73,0.5718205799803145,107.06764817237854,1.0,1.0,1.0,1.0,0.0,4
