models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.06478115564795714,0.8731137866663021,0.02081479014488131,5,0.11453527723316632,0.0,0.0,0.0,0.0,0.0,0
B,0.032531009949901366,0.6690942775341262,0.056993215587727006,13,0.4588887223339091,1.0,0.0,0.15384615384615385,0.14285714285714285,0.05,1
C,0.04834643436764345,0.6642445021547323,0.0015201079359209412,13,0.33140811051887,1.0,0.3076923076923077,0.0,0.21428571428571427,0.0,2
D,0.04694751909845606,0.6284260373066122,0.0008609956220321899,14,0.32862489897906294,1.0,0.5384615384615384,0.23076923076923078,0.0,0.05,3
E,0.011091882966636416,0.6430884528879323,0.11730512247417749,20,0.8060792173116602,1.0,0.9230769230769231,0.46153846153846156,0.42857142857142855,0.0,4
