models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.8685020419579722,0.027008293647490245,6,0.12521283466910788,0.0,0.0,0.0,0.0,0.0,0
B,0.8970420179865506,0.005744530947909513,8,0.11978372493111734,1.0,0.0,0.42857142857142855,0.0,0.0,2
C,0.9111710262371074,0.008036552720795091,7,0.08835864957974386,1.0,0.375,0.0,0.1111111111111111,0.0,1
D,0.8901019756350045,0.03112528017795565,9,0.18941787246054317,1.0,0.875,0.5714285714285714,0.0,0.043478260869565216,3
E,0.9200454358081093,0.10476680874253648,23,0.6668477363553796,1.0,1.0,1.0,0.8888888888888888,0.0,4
