models,delta,spacing,onvg,hypervolume,c_1.6.1.0.4.0_0.05,c_1.6.1.0.4.1_0.1,c_1.6.1.0.4.2_0.15,c_1.6.1.0.4.3_0.2,c_1.6.1.0.4.4_0.3,c_1.6.1.0.4.5_0.4,c_1.6.1.0.4.6_0.5,c_1.6.1.0.4.7_0.6,score
1.6.1.0.4.0_0.05,0.8803418356775186,0.7558066995157046,7,0.1073683566677201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.1_0.1,0.8205128861114043,0.4408979954789066,9,0.09731073063269462,0.8571428571428571,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,7
1.6.1.0.4.2_0.15,0.8803418356775186,0.7558066995157046,7,0.1073683566677201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.3_0.2,0.8803418356775186,0.7558066995157046,7,0.1073683566677201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.4_0.3,0.8803418356775186,0.7558066995157046,7,0.1073683566677201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.5_0.4,0.8803418356775186,0.7558066995157046,7,0.1073683566677201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.6_0.5,0.8803418356775186,0.7558066995157046,7,0.1073683566677201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.7_0.6,0.8803418356775186,0.7558066995157046,7,0.1073683566677201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
