models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.7368421163818571,0.00016057939671261523,6,0.012731763211173303,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.6184210674713798,0.0001932863310728765,9,0.02515604160375263,1.0,0.0,0.3333333333333333,0.25,0.1,0.05,2
C,0.2631579539071522,7.02637321083574e-05,15,0.029846270487191698,1.0,0.2222222222222222,0.0,0.0,0.05,0.0,1
D,0.4210526865504906,0.00019412553639360522,12,0.029214548866303792,1.0,0.5555555555555556,0.5333333333333333,0.0,0.2,0.1,4
E,5.991478277696869e-06,0.00045161379660416573,20,0.06275530360215525,1.0,0.6666666666666666,0.4666666666666667,0.16666666666666666,0.0,0.1,3
F,6.3578204418843205e-06,0.00045836583626880076,20,0.0629163402520637,1.0,0.6666666666666666,0.4666666666666667,0.4166666666666667,0.4,0.0,5
