models,delta,spacing,nds,c_1.0.1.0.0.1,c_1.0.1.0.1.1,c_1.0.1.0.2.1,c_1.0.1.0.3.1,c_1.0.1.0.4.1,c_1.0.1.0.5.1
1.0.1.0.0.1,0.5325441805884658,0.6111246498416774,14,0.0,0.5,0.4444444444444444,0.8461538461538461,1.0,1.0
1.0.1.0.1.1,0.39053246778536727,0.5344350182510291,14,0.35714285714285715,0.0,0.5555555555555556,0.8461538461538461,0.8571428571428571,1.0
1.0.1.0.2.1,0.7499998999532533,0.4998822157057156,9,0.35714285714285715,0.2857142857142857,0.0,0.8461538461538461,0.8571428571428571,1.0
1.0.1.0.3.1,0.48611125570203884,0.37600997882188897,13,0.07142857142857142,0.07142857142857142,0.0,0.0,0.2857142857142857,0.7272727272727273
1.0.1.0.4.1,0.14201182572932225,0.26724635106497385,14,0.0,0.14285714285714285,0.1111111111111111,0.5384615384615384,0.0,0.8181818181818182
1.0.1.0.5.1,0.7199999925995413,0.46708715873652007,11,0.0,0.0,0.0,0.15384615384615385,0.21428571428571427,0.0
