models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.8157894958318248,0.44727548355672647,5,0.018907255407480464,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.5672515606259733,9.734549358336764e-05,10,0.04261391480058556,1.0,0.0,0.2222222222222222,0.2727272727272727,0.0,0.0,1
C,0.6184211386501577,0.3332999191038413,9,0.0437070965478594,1.0,0.5,0.0,0.5454545454545454,0.0,0.05,3
D,0.5157895660148718,0.000232301261281936,11,0.04617925282107077,1.0,0.5,0.4444444444444444,0.0,0.0,0.0,2
E,7.0098069223777205e-06,0.0009101916786783923,20,0.12660442231614805,1.0,1.0,1.0,1.0,0.0,0.3,4
F,6.8868747455682704e-06,0.0009108810963087716,20,0.1268262975531957,1.0,1.0,0.8888888888888888,1.0,0.45,0.0,5
