Instance,1.6.6.0.0.1_0.5-mean,1.6.6.0.0.1_0.5-std,1.6.6.0.1.1_0.6-mean,1.6.6.0.1.1_0.6-std,1.6.6.0.2.1_0.7-mean,1.6.6.0.2.1_0.7-std,1.6.6.0.3.1_0.8-mean,1.6.6.0.3.1_0.8-std,1.6.6.0.4.1_0.9-mean,1.6.6.0.4.1_0.9-std,1.6.6.0.5.1_1.0-mean,1.6.6.0.5.1_1.0-std
small_ga-dem1_r25_1_0,6.3,1.5524174696260025,6.2,1.4000000000000001,6.3,1.5524174696260025,6.3,1.9000000000000001,6.3,1.5524174696260025,6.3,1.5524174696260025
small_ga-dem4_r25_1_40,4.8,1.2489995996796797,4.8,1.2489995996796797,4.8,1.2489995996796797,4.7,1.2688577540449522,4.8,1.2489995996796797,4.5,1.02469507659596
small_no-dem2_r25_1_40,4.3,1.004987562112089,4.3,1.004987562112089,4.3,1.004987562112089,4.3,1.004987562112089,4.3,1.004987562112089,4.3,1.004987562112089
small_no-dem3_r25_1_0,5.5,1.118033988749895,5.5,1.118033988749895,5.5,1.118033988749895,5.5,1.118033988749895,5.5,1.118033988749895,5.5,1.118033988749895
small_uu-dem4_r25_1_0,4.0,1.2649110640673518,4.0,1.2649110640673518,4.0,1.2649110640673518,4.0,1.2649110640673518,4.1,1.1357816691600546,4.0,1.2649110640673518
