models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.8587782483871207,0.7368421390537827,0.0003291773345577858,6,0.024770418902498405,0.0,0.0,0.0,0.0,0.0,0
B,0.698212016428883,0.6315790302178756,0.0002748206047819857,8,0.03304532294907045,1.0,0.0,0.42857142857142855,0.2222222222222222,0.0,2
C,0.7599342099894392,0.6842105869673847,3.177164284708334e-06,7,0.022615658033219167,1.0,0.375,0.0,0.4444444444444444,0.0,2
D,0.6519202578306138,0.5789474749205651,0.0002581350862056588,9,0.0381511105531096,1.0,0.75,0.42857142857142855,0.0,0.0,2
E,0.11180404806251368,0.10526831074439097,0.0009545753997204428,18,0.11911995552802998,1.0,1.0,1.0,1.0,0.0,4
