Instance,1.6.4.0.0.1_0.5-mean,1.6.4.0.0.1_0.5-std,1.6.4.0.1.1_0.6-mean,1.6.4.0.1.1_0.6-std,1.6.4.0.2.1_0.7-mean,1.6.4.0.2.1_0.7-std,1.6.4.0.3.1_0.8-mean,1.6.4.0.3.1_0.8-std,1.6.4.0.4.1_0.9-mean,1.6.4.0.4.1_0.9-std,1.6.4.0.5.1_1.0-mean,1.6.4.0.5.1_1.0-std
small_ga-dem1_r25_1_0,10.2,1.6613247725836149,9.7,1.7916472867168916,10.1,0.7,10.5,2.1095023109728985,10.4,1.2806248474865698,11.2,2.85657137141714
small_ga-dem4_r25_1_40,5.4,1.1135528725660042,5.8,0.7483314773547882,7.0,1.6733200530681511,5.8,1.469693845669907,6.5,1.284523257866513,6.8,1.077032961426901
small_no-dem2_r25_1_40,3.1,1.1357816691600549,3.3,1.004987562112089,4.8,0.8717797887081347,3.9,1.5132745950421556,4.5,0.6708203932499369,4.6,1.7435595774162693
small_no-dem3_r25_1_0,8.1,1.5132745950421556,7.8,1.661324772583615,7.9,1.8138357147217055,8.5,1.91049731745428,7.3,0.6403124237432849,8.0,1.2649110640673518
small_uu-dem4_r25_1_0,7.3,1.9000000000000001,6.3,0.7810249675906654,6.3,1.676305461424021,6.7,1.1,6.4,1.019803902718557,7.0,1.4142135623730951
