Instance,A-mean,A-std,B-mean,B-std,C-mean,C-std,D-mean,D-std,E-mean,E-std
NIn1,6.2,1.0770329614269007,10.9,1.9209372712298547,9.5,2.202271554554524,10.3,1.9000000000000001,19.6,0.66332495807108
NIn2,5.4,0.8,8.1,1.3,6.6,2.0591260281974,6.6,1.4966629547095764,16.1,0.9433981132056604
NIn3,5.3,1.6155494421403511,10.1,1.57797338380595,9.5,0.9219544457292888,10.7,1.676305461424021,19.8,0.4
NIn4,5.6,1.2806248474865698,8.6,1.2,7.5,1.746424919657298,7.6,0.9165151389911681,16.7,1.4866068747318506
NIn5,5.3,1.004987562112089,10.8,1.469693845669907,8.0,1.5491933384829668,9.1,1.3,18.5,1.2041594578792296
NIn6,5.5,1.02469507659596,10.8,0.9797958971132711,10.3,1.2688577540449522,10.1,2.0223748416156684,19.5,1.2041594578792296
