Instance,HMOEA-mean,HMOEA-std,Prufer-mean,Prufer-std,NetKeys-mean,NetKeys-std,Prim-mean,Prim-std,Kruskal-mean,Kruskal-std,GPrim-mean,GPrim-std
NIn1,0.03911799216120749,0.006987765897770751,0.03704524188396619,0.004572663858261009,0.03910908103306018,0.0062348476451878285,0.032992078351263394,0.007548571296390268,0.036075923913691035,0.004428448428984541,0.00027174917617795575,0.0001255875086391828
NIn2,0.043271598140469644,0.011499611393190801,0.03800975245010736,0.00442908991347614,0.03844535379428225,0.004577447888110305,0.03330235971106186,0.006674803940591524,0.03555454854135559,0.007122260114403544,0.00014853779164040974,6.898660282659843e-05
NIn3,0.03549664270684803,0.006118888440847192,0.03551859015411417,0.004886519492138608,0.03318976246236494,0.007410231520425197,0.034152258845321706,0.006204920404826568,0.03472619244953537,0.0034725934701240525,0.00023511455708209004,0.00011295801408224404
NIn4,0.03334223702101689,0.007177559304056867,0.03561848488013982,0.006003532178218339,0.035804462881862655,0.006884807022901415,0.03378746412266974,0.006760789447316729,0.03907552429884233,0.004931115914323792,0.00015094399269279408,4.182571878075886e-05
NIn5,0.0341902868582964,0.0036794488803601256,0.037728344414961146,0.006933045076762143,0.039242462903255365,0.004338497266428989,0.03195771002922974,0.005356777267341225,0.036806342531052874,0.00695574158578409,0.00017495868622230613,7.922196848762136e-05
NIn6,0.034761657619032,0.005357263491568534,0.03632197632382339,0.004471120297962737,0.03654086672480071,0.0059605849089138735,0.033072975026163576,0.007354542277243227,0.03414176287689889,0.006400600027010532,0.00023711918204329997,8.880392526176451e-05
