Instance,A-mean,A-std,B-mean,B-std,C-mean,C-std,D-mean,D-std,E-mean,E-std
NIn1,0.015678245389644668,0.0031885208505518137,0.024087930424969737,0.004461661851603633,0.01933979570557441,0.004573917766032979,0.024444373509510127,0.007356272513184242,0.05673492895276511,0.009646839822730846
NIn2,0.024960875696323073,0.004915431244611398,0.0350572903118955,0.008568659718371141,0.02934043874719693,0.010418013037309864,0.030077796709092768,0.010792442610699287,0.11282199666394681,0.0034042033654562774
NIn3,0.013426649032894183,0.0038930082899764637,0.02269820558955881,0.0036560440685993977,0.020393675384013342,0.0038889341679686665,0.025590758870729903,0.004675925985290608,0.0592977500737093,0.007276185560264824
NIn4,0.022539451796801547,0.00461517753754819,0.036093800414380116,0.007180941471105732,0.03454751703548972,0.010533140656450087,0.031131596721403375,0.0034166405072179533,0.08357320296484498,0.024928697726315372
NIn5,0.02520737890565685,0.008915102131271481,0.04301020384862022,0.006671571595764587,0.03483477450977357,0.007928316977287476,0.04151617824564176,0.00785597858984367,0.09586917582167433,0.026196700773090227
NIn6,0.015160783135189319,0.0033084830194504583,0.025827661902905464,0.0028951078624450998,0.023853514455558764,0.0038976245071122317,0.023032042627040387,0.004478152723943669,0.05770862070300866,0.01092408808305705
