models,delta,spacing,onvg,hypervolume,c_1.6.1.0.4.0_0.05,c_1.6.1.0.4.1_0.1,c_1.6.1.0.4.2_0.15,c_1.6.1.0.4.3_0.2,c_1.6.1.0.4.4_0.3,c_1.6.1.0.4.5_0.4,c_1.6.1.0.4.6_0.5,score
1.6.1.0.4.0_0.05,0.8820512940558934,0.4084067595944202,6,0.036983346020064915,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1
1.6.1.0.4.1_0.1,0.7948718093380921,0.00011723986145875566,9,0.04015657887198907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.2_0.15,0.8820512940558934,0.4084067595944202,6,0.036983346020064915,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1
1.6.1.0.4.3_0.2,0.8820512940558934,0.4084067595944202,6,0.036983346020064915,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1
1.6.1.0.4.4_0.3,0.8820512940558934,0.4084067595944202,6,0.036983346020064915,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1
1.6.1.0.4.5_0.4,0.8820512940558934,0.4084067595944202,6,0.036983346020064915,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1
1.6.1.0.4.6_0.5,0.8820512940558934,0.4084067595944202,6,0.036983346020064915,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1
