Instance,Prufer-mean,NetKeys-mean,Prim-mean,Kruskal-mean,GPrim-mean
NIn1,15.999716353416442,21.053275203704835,16.29357154369354,18.41484215259552,22.50937216281891
NIn2,16.16008002758026,22.770974493026735,16.32038371562958,18.343882346153258,22.51959309577942
NIn3,17.23366904258728,22.586646556854248,17.427920746803284,19.828081917762756,24.35380873680115
NIn4,17.294980669021605,22.99852764606476,17.83225839138031,19.950613832473756,24.46658914089203
NIn5,17.208945989608765,22.615088796615602,17.452322697639467,19.815253186225892,24.454412031173707
NIn6,17.23567454814911,21.753418350219725,17.666821908950805,19.907685232162475,24.238415360450745
