models,delta,spacing,onvg,hypervolume,c_1.6.4.0.0.1_0.5,c_1.6.4.0.1.1_0.6,c_1.6.4.0.2.1_0.7,c_1.6.4.0.3.1_0.8,c_1.6.4.0.4.1_0.9,c_1.6.4.0.5.1_1.0,score
1.6.4.0.0.1_0.5,0.7891737995191416,0.00013516414179085627,10,0.04804599695104406,0.0,0.2727272727272727,0.4,0.4,0.6,0.4,2
1.6.4.0.1.1_0.6,0.7641025767459357,0.00016111432818433267,11,0.05703365071618276,0.6,0.0,0.8,0.4,0.7,0.5,5
1.6.4.0.2.1_0.7,0.7891738052807393,0.3165167684764139,10,0.05798594514051349,0.2,0.18181818181818182,0.0,0.1,0.5,0.2,1
1.6.4.0.3.1_0.8,0.7948718083247929,0.31625577119979054,10,0.052484264771853174,0.5,0.2727272727272727,0.6,0.0,0.5,0.4,3
1.6.4.0.4.1_0.9,0.7692307850498923,4.2568552861961225e-05,10,0.03991044095968134,0.2,0.18181818181818182,0.4,0.3,0.0,0.4,0
1.6.4.0.5.1_1.0,0.7891738035541772,0.31622338065249844,10,0.04206011531602087,0.5,0.2727272727272727,0.5,0.4,0.6,0.0,3
