models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.04062972977095074,0.7826172587140549,0.055753866787658306,7,0.25373201903605697,0.0,0.0,0.0,0.0,0.0,0
B,0.031116152275413405,0.6497994441935016,0.023887595516567505,13,0.35356990954446665,1.0,0.0,0.0,0.3076923076923077,0.0,1
C,0.028455066403107264,0.6244137386543169,0.023345634914746373,14,0.37904095482862404,1.0,0.8461538461538461,0.0,0.46153846153846156,0.0,3
D,0.031057001388350408,0.6684894778152388,0.030095425191595585,13,0.35744942681879904,1.0,0.6923076923076923,0.35714285714285715,0.0,0.1,2
E,0.01696116639285458,0.6426062269770517,0.11762104979300639,20,0.8061722334024168,1.0,0.8461538461538461,0.5,0.6923076923076923,0.0,4
