models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.051703541978336764,0.9141086193275776,0.09269454008555408,4,0.15863623595745344,0.0,0.0,0.0,0.0,0.0,0
B,0.03252077552544154,0.7845951720975156,0.1084105399571401,12,0.4953754246425195,1.0,0.0,0.0,0.18181818181818182,0.0,1
C,0.038061783695908014,0.7116611687980618,0.014484500127792186,11,0.2741129546824605,1.0,0.5833333333333334,0.0,0.2727272727272727,0.0,2
D,0.03866063989990258,0.6991035066913749,0.025421216816387694,11,0.30908258568280245,1.0,0.75,0.36363636363636365,0.0,0.0,3
E,0.016954449940657847,0.6426533203612846,0.11759147549970135,20,0.8067120583775719,1.0,1.0,0.5454545454545454,0.7272727272727273,0.0,4
