models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.8923753042652911,0.016277551966975817,4,0.10454036544838997,42.249329566955566,0.0,0.0,0.0,0.0,0.0,0
B,0.9392595427239909,0.036001794903284756,5,0.09810345386828871,55.26555132865906,1.0,0.0,0.5714285714285714,0.25,0.0,2
C,0.908313225118387,0.07556100043649203,7,0.2027008817834223,41.803760051727295,1.0,0.0,0.0,0.0,0.0,1
D,0.9518314809056853,0.045358689581055864,4,0.09712385988165387,54.40546464920044,1.0,0.4,0.42857142857142855,0.0,0.0,3
E,0.9592774075901764,0.1578495937553611,9,0.48857621004127816,74.17376852035522,1.0,1.0,1.0,1.0,0.0,4
