models,delta,spacing,nds,c_1.0.2.0.4.0,c_1.0.2.0.4.1,c_1.0.2.0.4.2,c_1.0.2.0.4.3,c_1.0.2.0.4.4,c_1.0.2.0.4.5,c_1.0.2.0.4.6,c_1.0.2.0.4.7
1.0.2.0.4.0,0.7199999047701839,0.8163322806923174,6,0.0,0.0,0.14285714285714285,0.25,0.14285714285714285,0.1111111111111111,0.0,0.08333333333333333
1.0.2.0.4.1,2.0753674334628158e-07,0.0004214149605813993,6,1.0,0.0,1.0,0.875,0.42857142857142855,0.4444444444444444,0.2222222222222222,0.6666666666666666
1.0.2.0.4.2,1.3227031714357906e-07,0.0003463249486741068,7,0.6666666666666666,0.0,0.0,0.375,0.14285714285714285,0.1111111111111111,0.0,0.0
1.0.2.0.4.3,0.9795918133216157,1.4141884931533872,8,0.6666666666666666,0.0,0.5714285714285714,0.0,0.2857142857142857,0.2222222222222222,0.1111111111111111,0.5
1.0.2.0.4.4,1.9149597034010904e-07,0.0001470874688885019,7,0.6666666666666666,0.5,0.8571428571428571,0.5,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333
1.0.2.0.4.5,0.2187499674679738,0.3332777179086596,9,0.6666666666666666,0.3333333333333333,0.8571428571428571,0.75,0.5714285714285714,0.0,0.5555555555555556,0.5833333333333334
1.0.2.0.4.6,0.37499998852113614,0.0002544997486306367,9,0.8333333333333334,0.3333333333333333,0.8571428571428571,0.5,0.42857142857142855,0.4444444444444444,0.0,0.75
1.0.2.0.4.7,0.2975205584576459,0.0007156786509256689,12,0.6666666666666666,0.16666666666666666,1.0,0.375,0.42857142857142855,0.2222222222222222,0.0,0.0
