Instance,Prufer-mean,Prufer-std,NetKeys-mean,NetKeys-std,Prim-mean,Prim-std,Kruskal-mean,Kruskal-std,GPrim-mean,GPrim-std
NIn19,0.9550910000456433,0.015302457593204258,0.9761779376367947,0.00820858054335268,0.9691388430494892,0.016516205649310656,0.9691847346078021,0.011532784353321791,0.9829924273141841,0.007836871563844681
NIn20,0.909466053724133,0.07612942754371256,0.9853327202463668,0.05404961265470093,0.9755640558768255,0.02825167392728288,0.9815761900165236,0.03289060879174026,0.9389008730555395,0.027897510258509884
NIn21,0.9448569413862982,0.018614670019710705,0.9850999797973534,0.012173057354627979,0.9668794281598923,0.013449671127657357,0.9698917910114394,0.01195975300952627,0.9664961958236699,0.012257830209363834
NIn22,0.9594090919902261,0.012332662728110788,0.9876901909201491,0.007837412029023844,0.974600971629884,0.014685071013016278,0.9740047929917125,0.01920511021826071,0.9610790569402914,0.02357632993210646
NIn23,0.957478870032779,0.0168803329476369,0.9736781806963138,0.013212453094341353,0.9734428916488171,0.016341252654571935,0.9796299356398028,0.01423330983315794,0.9844187553219104,0.015034817960514826
NIn24,0.9476023942998403,0.014709670395386428,0.9756649414483827,0.0098114616621423,0.9703425607951898,0.004411667374529746,0.9739546179926327,0.0164917918286239,0.9790749336059887,0.008691763613672604
NIn24,0.9577573317404171,0.02241121173609033,0.9791580387320021,0.011932764497696502,0.9637651283934494,0.013156034339432264,0.985713398372653,0.010407689437015026,0.9833481775211865,0.01209192528034091
NIn25,0.9694427056471241,0.006470577460170926,0.9847712893228293,0.01436551241436894,0.9740852601731497,0.012402742319830271,0.9863016907210971,0.007460145783778551,0.9964094214852601,0.007449095801131831
NIn25,0.9560212409331162,0.012909430899451693,0.9856835158469215,0.008252880998948178,0.9703545999294325,0.01766485762273524,0.9791551002294631,0.01726475950780346,0.9806926423021094,0.01451393934708519
NIn26,0.9574147767683691,0.016561059329116213,0.9822017462265951,0.010488606482429346,0.9724403824445094,0.012797852768911926,0.9856131118290609,0.009504356921852742,0.9982022468885032,0.010067807724333187
