models,delta,spacing,nds,c_1.0.5.0.4.0,c_1.0.5.0.4.1,c_1.0.5.0.4.2,c_1.0.5.0.4.3,c_1.0.5.0.4.4,c_1.0.5.0.4.5,c_1.0.5.0.4.6,c_1.0.5.0.4.7,score
1.0.5.0.4.0,0.3750004867738663,0.44816661715083583,5,0.0,0.42857142857142855,0.0,0.14285714285714285,0.125,0.125,0.1111111111111111,0.14285714285714285,1
1.0.5.0.4.1,6.322906224894472e-07,0.0007207143483166114,7,0.4,0.0,0.3333333333333333,0.2857142857142857,0.125,0.25,0.1111111111111111,0.0,0
1.0.5.0.4.2,1.8327885493718553e-07,0.00041826867611632754,6,0.8,0.5714285714285714,0.0,0.42857142857142855,0.375,0.125,0.2222222222222222,0.42857142857142855,5
1.0.5.0.4.3,1.5906958156971147e-06,0.0012546540095975166,7,0.6,0.7142857142857143,0.16666666666666666,0.0,0.375,0.25,0.1111111111111111,0.42857142857142855,2
1.0.5.0.4.4,9.609019446164626e-07,0.000934160165256811,8,0.4,0.7142857142857143,0.3333333333333333,0.42857142857142855,0.0,0.25,0.1111111111111111,0.42857142857142855,4
1.0.5.0.4.5,9.032853476626761e-07,0.0008865307874865377,8,0.6,0.7142857142857143,0.5,0.42857142857142855,0.5,0.0,0.2222222222222222,0.5714285714285714,6
1.0.5.0.4.6,6.836462208725802e-06,0.0025470801969913527,9,0.6,0.8571428571428571,0.3333333333333333,0.5714285714285714,0.75,0.5,0.0,0.42857142857142855,7
1.0.5.0.4.7,3.403001802571026e-07,0.0005839262587944949,7,0.6,0.8571428571428571,0.3333333333333333,0.42857142857142855,0.375,0.25,0.3333333333333333,0.0,2
