models,delta,spacing,onvg,hypervolume,c_1.6.1.0.0.1,c_1.6.1.0.1.1,c_1.6.1.0.2.1,c_1.6.1.0.3.1,c_1.6.1.0.4.1,c_1.6.1.0.5.1,score
1.6.1.0.0.1,0.8632478719716841,9.011393966549112e-05,7,0.03835778467935197,0.0,0.2857142857142857,0.875,0.7142857142857143,0.7272727272727273,0.6666666666666666,4
1.6.1.0.1.1,0.846153858558314,0.00024141169037866664,7,0.045058421611618334,0.42857142857142855,0.0,0.625,0.8571428571428571,0.5454545454545454,0.5555555555555556,5
1.6.1.0.2.1,0.8424908533319365,0.3535687215515917,8,0.0386347888066925,0.0,0.14285714285714285,0.0,0.14285714285714285,0.18181818181818182,0.1111111111111111,0
1.6.1.0.3.1,0.8632478573663435,0.37791982555784553,7,0.04307461806630288,0.0,0.0,0.75,0.0,0.5454545454545454,0.2222222222222222,3
1.6.1.0.4.1,0.774358991225122,0.30149141800900553,11,0.05453392056911086,0.0,0.42857142857142855,0.75,0.14285714285714285,0.0,0.4444444444444444,1
1.6.1.0.5.1,0.8525641040739114,0.999977360176496,9,0.061528532701484215,0.0,0.42857142857142855,0.625,0.14285714285714285,0.5454545454545454,0.0,2
