models,delta,spacing,onvg,hypervolume,c_1.6.4.0.0.1_0.5,c_1.6.4.0.1.1_0.6,c_1.6.4.0.2.1_0.7,c_1.6.4.0.3.1_0.8,c_1.6.4.0.4.1_0.9,c_1.6.4.0.5.1_1.0,score
1.6.4.0.0.1_0.5,0.9487179642071203,0.5776639364994424,3,0.02922744632458235,0.0,0.6,0.75,0.25,0.25,0.0,2
1.6.4.0.1.1_0.6,0.9230769403520562,0.00018765495298692883,5,0.05374880951604715,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0
1.6.4.0.2.1_0.7,0.9230769424761504,0.00010977627072570276,4,0.03523427381356359,0.3333333333333333,0.4,0.0,0.0,0.25,0.1111111111111111,1
1.6.4.0.3.1_0.8,0.9230769449722853,9.730370041604065e-05,4,0.03249293054803845,0.6666666666666666,0.6,1.0,0.0,0.75,0.4444444444444444,5
1.6.4.0.4.1_0.9,0.9230769516708963,0.0006171914081057229,4,0.0479636450935389,0.6666666666666666,0.6,0.75,0.25,0.0,0.3333333333333333,4
1.6.4.0.5.1_1.0,0.794871809449238,0.4999366618879656,9,0.1506711263746729,0.0,0.6,0.25,0.0,0.25,0.0,2
