models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.5024938162466206,0.596491246321037,0.7559161331109158,7,0.04654280467818815,0.0,0.0,0.0,0.0,0.0,0
B,0.6763874761426788,0.7192982714330517,0.0003900563667205065,7,0.03341571278798919,1.0,0.0,0.2222222222222222,0.0,0.0,1
C,0.5172040394846115,0.631579010853008,0.33338463474157115,9,0.04024156393401562,1.0,0.2857142857142857,0.0,0.1111111111111111,0.0,2
D,0.5172040297283963,0.6578947686230897,0.0004032113958988344,9,0.05124621806490315,1.0,0.8571428571428571,0.5555555555555556,0.0,0.05,3
E,0.0002565294967011015,6.887221871805705e-06,0.0009109593762797985,20,0.1268193209907517,1.0,1.0,1.0,0.7777777777777778,0.0,4
