models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.8815327291308156,0.03968520288742994,4,0.7864819857572511,115.79230880737305,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1
Prufer,0.9587259011728407,0.0770880865501656,3,0.7044943774030109,35.02476501464844,0.25,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.9792195003636175,0.0,2,0.7635201187714387,55.8319935798645,0.75,1.0,0.0,0.0,0.0,0.0,2
Prim,0.9716870737581437,0.01453809250216383,3,0.7646876543979859,41.40238285064697,0.75,1.0,0.5,0.0,0.0,0.0,3
Kruskal,0.970627722915373,0.0,2,0.8066912952092586,46.146371364593506,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,4
GPrim,0.9415391345663703,0.0929652686530148,4,0.8424533296449042,74.50910687446594,1.0,1.0,1.0,1.0,1.0,0.0,5
