models,delta,spacing,onvg,hypervolume,"c_1.6.9.0.4.0_(0.9, 0.1)","c_1.6.9.0.4.1_(0.8, 0.2)","c_1.6.9.0.4.2_(0.8, 0.1)","c_1.6.9.0.4.3_(0.7, 0.2)",score
"1.6.9.0.4.0_(0.9, 0.1)",0.6630036947204192,8.390213970210023e-05,15,0.07112257201650218,0.0,0.6363636363636364,0.2631578947368421,0.5,2
"1.6.9.0.4.1_(0.8, 0.2)",0.7846153958904779,0.00015053213401137019,11,0.059676723696631274,0.26666666666666666,0.0,0.15789473684210525,0.3,0
"1.6.9.0.4.2_(0.8, 0.1)",0.53846174346871,0.0007878878678616402,19,0.16983966970367778,0.5333333333333333,0.7272727272727273,0.0,0.85,3
"1.6.9.0.4.3_(0.7, 0.2)",0.5128207053678383,0.0007426063963379428,20,0.17332451998933918,0.26666666666666666,0.6363636363636364,0.10526315789473684,0.0,1
