models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9247737810481711,0.011722406481982691,9,0.6290947619000611,120.5402901172638,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.9408082139819898,0.021883007254116085,5,0.6740964507790146,134.4093098640442,0.5555555555555556,0.0,0.75,0.0,0.0,2
Prim,0.9339080211601111,0.031015611446048967,4,0.6633869323713693,103.57129645347595,0.8888888888888888,0.4,0.0,0.0,0.0,1
Kruskal,0.9814570537388876,0.00699086805438522,3,0.7070287570406344,116.77503108978271,0.7777777777777778,1.0,0.75,0.0,0.0,3
GPrim,1.1567375293360063,0.27485231932407705,24,3.7011769511495656,185.31296563148499,1.0,1.0,1.0,1.0,0.0,4
