models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9640576598454901,0.00661166351752204,7,0.04670171443021119,60.542441844940186,0.0,0.0,0.0,0.0,0.0,0
B,0.9735435569733905,0.010642494734247412,7,0.06804778136970542,118.69378447532654,1.0,0.0,0.45454545454545453,0.0,0.0,2
C,0.9287996814414524,0.006462437197500524,11,0.09374629690874389,69.41444063186646,1.0,0.42857142857142855,0.0,0.0,0.0,1
D,0.9607467776960684,0.00667294994312343,9,0.08039603171150791,81.6658091545105,1.0,0.8571428571428571,0.6363636363636364,0.0,0.0,3
E,0.772186763651201,0.023778363447060222,64,0.5368728363288976,106.11121797561646,1.0,1.0,1.0,1.0,0.0,4
