models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9367797100724294,0.08180330996911803,7,0.6074408440299732,38.17544221878052,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.9028959581144191,0.010139020636913172,7,0.7807702954487002,52.777772188186646,1.0,0.0,0.8333333333333334,1.0,0.0,3
Prim,0.9552898050857112,0.09001430594384761,6,0.6942430254251474,42.68796443939209,1.0,0.0,0.0,0.0,0.0,1
Kruskal,0.9139079251910196,0.031490673834459325,4,0.710922006072949,47.365737438201904,1.0,0.0,0.5,0.0,0.0,2
GPrim,0.9608158128355443,0.160877429115578,9,0.824598177432961,76.81547021865845,1.0,1.0,1.0,1.0,0.0,4
