models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9382810190985195,0.03246897455844496,3,0.0663222531540846,42.077468395233154,0.0,0.0,0.0,0.0,0.0,0
B,0.9615580536525176,0.005555008541957462,3,0.041094386542925784,55.31308031082153,1.0,0.0,1.0,0.16666666666666666,0.0,2
C,0.9399654696071229,0.04325111172564128,5,0.10745953774365558,43.23089790344238,1.0,0.0,0.0,0.0,0.0,1
D,0.8985183776598016,0.034400639118759346,6,0.1571952379735037,45.352640867233276,1.0,0.3333333333333333,0.6,0.0,0.0,3
E,0.9526780181976576,0.15362796941499726,10,0.5032132570963416,75.87798190116882,1.0,1.0,1.0,1.0,0.0,4
