models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9766672193141956,0.02403530426620375,4,0.047000365754074874,63.028483629226685,0.0,0.0,0.0,0.0,0.0,0
B,0.9605755826286381,0.004281478380540023,6,0.0613876582052974,134.9605119228363,1.0,0.0,0.14285714285714285,0.0,0.0,1
C,0.9533023640968336,0.012303224863001507,7,0.06842166151488686,67.7601797580719,1.0,0.5,0.0,0.1111111111111111,0.0,2
D,0.9544355090884294,0.004225985857713165,9,0.06743836140895856,83.89044094085693,0.75,0.8333333333333334,0.42857142857142855,0.0,0.0,3
E,0.7445421971788753,0.023064690772829556,69,0.5912896837707942,106.30397439002991,1.0,1.0,1.0,1.0,0.0,4
