models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.03161189462345851,0.8195640316670774,0.03607118763358838,8,0.6760397342459624,26.00134253501892,0.0,0.1111111111111111,0.09090909090909091,0.2222222222222222,0.36363636363636365,0.0,1
NetKeys,0.040655335324561004,0.7720222537389582,0.001951030689420308,9,0.7683326613250843,33.658435344696045,0.5,0.0,0.18181818181818182,0.4444444444444444,0.45454545454545453,0.0,3
Prim,0.030766150644932617,0.7163523309045707,0.006579158368233991,11,0.7704788620567439,19.94838786125183,0.875,0.6666666666666666,0.0,0.6666666666666666,0.7272727272727273,0.0,4
Kruskal,0.037552251618317344,0.7700155867530997,0.0009469258659018422,9,0.7229378574660349,30.902111053466797,0.625,0.3333333333333333,0.18181818181818182,0.0,0.6363636363636364,0.0,2
HMOEA,0.03745146749748884,0.7231995687141066,0.0209258568911403,11,0.8506140230558469,37.56146812438965,0.25,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1,0
GPrim,0.00011279136185378524,0.5374389033198986,0.049340019809202815,20,0.8838891193978796,26.054494619369507,1.0,0.8888888888888888,0.9090909090909091,0.8888888888888888,0.8181818181818182,0.0,5
