models,delta,spacing,onvg,hypervolume,c_1.6.1.0.4.0_0.05,c_1.6.1.0.4.1_0.1,c_1.6.1.0.4.2_0.15,c_1.6.1.0.4.3_0.2,c_1.6.1.0.4.4_0.3,c_1.6.1.0.4.5_0.4,c_1.6.1.0.4.6_0.5,score
1.6.1.0.4.0_0.05,0.8091168229357807,0.6325066145145944,10,0.04765074081161672,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.1_0.1,0.6630036911471439,0.0001036442205274636,15,0.06855728340332155,0.5,0.0,0.5,0.5,0.5,0.5,0.5,6
1.6.1.0.4.2_0.15,0.8091168229357807,0.6325066145145944,10,0.04765074081161672,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.3_0.2,0.8091168229357807,0.6325066145145944,10,0.04765074081161672,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.4_0.3,0.8091168229357807,0.6325066145145944,10,0.04765074081161672,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.5_0.4,0.8091168229357807,0.6325066145145944,10,0.04765074081161672,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.6_0.5,0.8091168229357807,0.6325066145145944,10,0.04765074081161672,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0
