models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.8421052792410343,0.0001611378466340752,5,0.023955688288205393,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.6691730240390646,0.00017365829890652918,8,0.03664814986116778,1.0,0.0,0.3333333333333333,0.42857142857142855,0.0,0.0,1
C,0.7368421775166824,0.00016184683814005277,6,0.022632865104052213,1.0,0.375,0.0,0.42857142857142855,0.1111111111111111,0.11764705882352941,3
D,0.7192982549786082,0.0004045541831994413,7,0.04470053824299312,1.0,0.5,0.16666666666666666,0.0,0.16666666666666666,0.11764705882352941,2
E,0.10526842623261853,0.0009580513537945548,18,0.11881990730562848,1.0,0.875,0.6666666666666666,0.5714285714285714,0.0,0.47058823529411764,5
F,0.1578997039172626,0.0009786353261966403,17,0.1154172157351981,1.0,1.0,0.6666666666666666,0.7142857142857143,0.16666666666666666,0.0,4
