models,delta,spacing,onvg,hypervolume,c_1.6.6.0.0.1_0.5,c_1.6.6.0.1.1_0.6,c_1.6.6.0.2.1_0.7,c_1.6.6.0.3.1_0.8,c_1.6.6.0.4.1_0.9,c_1.6.6.0.5.1_1.0,score
1.6.6.0.0.1_0.5,0.9064101056009175,0.5947901625219492,4.8,0.09031381191630967,0.0,0.09833333333333333,0.05333333333333333,0.06999999999999999,0.14333333333333334,0.10333333333333332,1.2
1.6.6.0.1.1_0.6,0.9064101048934609,0.5947710278119072,4.8,0.09143737305500459,0.07595238095238095,0.0,0.08428571428571427,0.039285714285714285,0.07595238095238095,0.03666666666666667,1.3
1.6.6.0.2.1_0.7,0.9064101054751852,0.5947827547962021,4.8,0.0911155620466357,0.17785714285714285,0.1269047619047619,0.0,0.11285714285714285,0.20285714285714285,0.1733333333333333,2.6
1.6.6.0.3.1_0.8,0.9089742062825866,0.7025656620012376,4.7,0.0914219874068838,0.135,0.11000000000000001,0.11000000000000001,0.0,0.15499999999999997,0.135,2.0
1.6.6.0.4.1_0.9,0.9064101055294355,0.5947705631124182,4.8,0.09020796344227822,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.5
1.6.6.0.5.1_1.0,0.9182904411222715,0.8259555069250515,4.5,0.08995310090494416,0.22190476190476188,0.21357142857142858,0.23023809523809521,0.18023809523809523,0.2552380952380952,0.0,2.8
