models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.928728184744251,0.0037014252109716815,4,0.07813805846505768,23.488879680633545,0.0,0.0,0.0,0.0,0.0,0
B,0.9237636241089071,0.002546027780568063,6,0.06636935161571172,23.934169054031372,1.0,0.0,0.4,0.5,0.0,3
C,0.8702588347935818,0.00983716683389719,10,0.13240144294383233,27.66059184074402,1.0,0.3333333333333333,0.0,0.16666666666666666,0.0,1
D,0.9237469152656144,0.0027481948664505543,6,0.06624183223377089,31.14234161376953,1.0,0.16666666666666666,0.4,0.0,0.0,2
E,0.7276706818430264,0.031061974074333174,24,0.39233873493477817,40.91574811935425,1.0,1.0,1.0,1.0,0.0,4
