models,delta,spacing,onvg,hypervolume,c_1.6.2.0.4.0_0.05,c_1.6.2.0.4.1_0.1,c_1.6.2.0.4.2_0.15,c_1.6.2.0.4.3_0.2,c_1.6.2.0.4.4_0.3,c_1.6.2.0.4.5_0.4,c_1.6.2.0.4.6_0.5,score
1.6.2.0.4.0_0.05,0.7948718149561037,0.00018543805467015494,9,0.04553607888800462,0.0,0.8,0.1111111111111111,0.9,0.45454545454545453,0.0,0.5,4
1.6.2.0.4.1_0.1,0.7692307918002009,8.299177000445258e-05,10,0.048753679119638536,0.1111111111111111,0.0,0.0,0.8,0.18181818181818182,0.125,0.21428571428571427,1
1.6.2.0.4.2_0.15,0.794871818269439,0.00015902500022491587,9,0.04959664122615408,0.5555555555555556,0.8,0.0,0.8,0.5454545454545454,0.375,0.42857142857142855,4
1.6.2.0.4.3_0.2,0.769230789425535,6.283775053737927e-05,10,0.0437241971628845,0.1111111111111111,0.1,0.0,0.0,0.09090909090909091,0.0,0.07142857142857142,0
1.6.2.0.4.4_0.3,0.7435897758902251,0.00023532478068239552,11,0.06124025699180159,0.4444444444444444,0.7,0.2222222222222222,0.8,0.0,0.625,0.42857142857142855,4
1.6.2.0.4.5_0.4,0.8205128468998206,0.0004387093024037388,8,0.06312533468645729,0.6666666666666666,0.7,0.4444444444444444,0.7,0.2727272727272727,0.0,0.2857142857142857,4
1.6.2.0.4.6_0.5,0.6666667255161146,0.00034934300107549186,14,0.09728248688754967,0.3333333333333333,0.6,0.4444444444444444,0.6,0.36363636363636365,0.5,0.0,4
