models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.7684210808320872,0.8366136651388829,6,0.0291766722963599,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.43859661421272905,0.27731242448824267,13,0.06277167912976922,1.0,0.0,0.0,0.1,0.0,0.0,1
C,0.5368422043299893,0.40463024081092036,11,0.04961566284374822,1.0,0.7692307692307693,0.0,0.5,0.05,0.0,3
D,0.567251481533392,0.0004530452417757793,10,0.05187966089551833,1.0,0.6153846153846154,0.2727272727272727,0.0,0.0,0.0,2
E,6.920832174980296e-06,0.0008761355878489608,20,0.1260275122028484,1.0,1.0,0.9090909090909091,0.8,0.0,0.25,4
F,6.8951557422023446e-06,0.0009106397804070226,20,0.12680371969234666,1.0,1.0,0.9090909090909091,0.9,0.4,0.0,5
