models,delta,spacing,onvg,hypervolume,c_1.6.4.0.4.0_0.05,c_1.6.4.0.4.1_0.1,c_1.6.4.0.4.2_0.15,c_1.6.4.0.4.3_0.2,c_1.6.4.0.4.4_0.3,c_1.6.4.0.4.5_0.4,c_1.6.4.0.4.6_0.5,score
1.6.4.0.4.0_0.05,0.9487179518329103,0.00014896461833427142,3,0.010835260037493369,0.0,0.2,0.5,0.2857142857142857,0.3333333333333333,0.25,0.16666666666666666,1
1.6.4.0.4.1_0.1,0.8974359042052673,5.859459673450451e-05,5,0.019702722503178494,0.6666666666666666,0.0,1.0,0.7142857142857143,0.5,0.375,0.3333333333333333,5
1.6.4.0.4.2_0.15,0.8717948789354744,5.7373593643026956e-05,6,0.022324848644167228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.4.0.4.3_0.2,0.8461538560609689,7.512406197895618e-05,7,0.02851381946465159,0.3333333333333333,0.0,1.0,0.0,0.5,0.125,0.16666666666666666,3
1.6.4.0.4.4_0.3,0.8871794944509885,3.9745158972952356e-05,6,0.026514789072019762,0.3333333333333333,0.4,0.8333333333333334,0.42857142857142855,0.0,0.5,0.16666666666666666,2
1.6.4.0.4.5_0.4,0.8205128337443726,2.3563582554984796e-05,8,0.030992515257180612,0.3333333333333333,0.2,1.0,0.7142857142857143,0.3333333333333333,0.0,0.3333333333333333,3
1.6.4.0.4.6_0.5,0.8871794916770669,0.8366795027001341,6,0.039511530039374965,0.3333333333333333,0.4,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.375,0.0,6
