models,delta,spacing,onvg,hypervolume,"c_1.6.9.0.4.0_(0.9, 0.1)","c_1.6.9.0.4.1_(0.8, 0.2)","c_1.6.9.0.4.2_(0.8, 0.1)","c_1.6.9.0.4.3_(0.7, 0.2)",score
"1.6.9.0.4.0_(0.9, 0.1)",0.5867268975599818,0.0007726437680845675,18,0.16888465183777573,0.0,0.7272727272727273,0.45,0.42857142857142855,1
"1.6.9.0.4.1_(0.8, 0.2)",0.7743589875335167,0.00014696194821313654,11,0.05534972336853747,0.16666666666666666,0.0,0.05,0.2857142857142857,0
"1.6.9.0.4.2_(0.8, 0.1)",0.5357631126478581,0.0009049913443782517,20,0.2026346565184265,0.5,0.5454545454545454,0.0,0.6190476190476191,3
"1.6.9.0.4.3_(0.7, 0.2)",0.4871822509361673,0.0009025124399564042,21,0.20485477972522648,0.4444444444444444,0.45454545454545453,0.25,0.0,2
