models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,1.0319883860676453,0.8947368539999594,0.5773479904196972,3,0.011954127624275314,0.0,0.0,0.0,0.0,0.0,0
B,0.5267827040190138,0.6184211342869005,0.33337079073439263,9,0.03686244187816178,1.0,0.0,0.0,0.25,0.0,1
C,0.9287087996579231,0.8596491447405648,0.4999758924631237,4,0.01539597065948551,1.0,0.3333333333333333,0.0,0.25,0.0,3
D,0.6062177979813537,0.6691730020304725,0.00010335746865437027,8,0.03257250863596545,1.0,0.5555555555555556,0.0,0.0,0.0,2
E,0.1870828842514155,0.15789601020612226,0.00015588962523282614,17,0.06802469572504732,1.0,1.0,1.0,1.0,0.0,4
